generation,best_fitness,avg_fitness,std_fitness
109,1000.0,1000.0,0.0
110,1000.0,1000.0,0.0
111,1000.0,1000.0,0.0
112,1000.0,1000.0,0.0
113,1000.0,1000.0,0.0
114,1000.0,1000.0,0.0
115,1000.0,1000.0,0.0
116,1000.0,1000.0,0.0
117,1000.0,1000.0,0.0
118,1000.0,1000.0,0.0
119,1000.0,1000.0,0.0
120,1000.0,1000.0,0.0
121,1000.0,1000.0,0.0
122,1000.0,1000.0,0.0
123,1000.0,1000.0,0.0
124,1000.0,1000.0,0.0
125,1000.0,1000.0,0.0
126,1000.0,1000.0,0.0
127,1000.0,1000.0,0.0
128,1000.0,1000.0,0.0
129,1000.0,1000.0,0.0
130,1000.0,1000.0,0.0
131,1000.0,1000.0,0.0
132,1000.0,1000.0,0.0
133,1000.0,1000.0,0.0
134,1000.0,1000.0,0.0
135,1000.0,1000.0,0.0
136,1000.0,1000.0,0.0
137,1000.0,1000.0,0.0
138,1000.0,1000.0,0.0
139,1000.0,1000.0,0.0
140,1000.0,1000.0,0.0
141,1000.0,1000.0,0.0
142,1000.0,1000.0,0.0
143,1000.0,1000.0,0.0
144,1000.0,1000.0,0.0
145,1000.0,1000.0,0.0
146,1000.0,1000.0,0.0
147,1000.0,1000.0,0.0
148,1000.0,1000.0,0.0
149,1000.0,1000.0,0.0
150,1000.0,1000.0,0.0
151,1000.0,1000.0,0.0
152,1000.0,1000.0,0.0
153,1000.0,1000.0,0.0
154,1000.0,1000.0,0.0
155,1000.0,1000.0,0.0
156,1000.0,1000.0,0.0
157,1000.0,1000.0,0.0
158,1000.0,1000.0,0.0
159,1000.0,1000.0,0.0
160,1000.0,1000.0,0.0
161,1000.0,1000.0,0.0
162,1000.0,1000.0,0.0
163,1000.0,1000.0,0.0
164,1000.0,1000.0,0.0
165,1000.0,1000.0,0.0
166,1000.0,1000.0,0.0
167,1000.0,1000.0,0.0
168,1000.0,1000.0,0.0
169,1000.0,1000.0,0.0
170,1000.0,1000.0,0.0
171,1000.0,1000.0,0.0
172,1000.0,1000.0,0.0
173,1000.0,1000.0,0.0
174,1000.0,1000.0,0.0
175,1000.0,1000.0,0.0
176,1000.0,1000.0,0.0
177,1000.0,1000.0,0.0
178,1000.0,1000.0,0.0
179,1000.0,1000.0,0.0
180,1000.0,1000.0,0.0
181,1000.0,1000.0,0.0
182,1000.0,1000.0,0.0
183,1000.0,1000.0,0.0
184,1000.0,1000.0,0.0
185,1000.0,1000.0,0.0
186,1000.0,1000.0,0.0
187,1000.0,1000.0,0.0
188,1000.0,1000.0,0.0
189,1000.0,1000.0,0.0
190,1000.0,1000.0,0.0
191,1000.0,1000.0,0.0
192,1000.0,1000.0,0.0
193,1000.0,1000.0,0.0
194,1000.0,1000.0,0.0
195,1000.0,1000.0,0.0
196,1000.0,1000.0,0.0
197,1000.0,1000.0,0.0
198,1000.0,1000.0,0.0
199,1000.0,1000.0,0.0
